Person_ID,Age,Annual_Income,Rent_Amount,Utilities_Amount,Education_Expenditure,Healthcare_Expenditure,Luxury_Spending,Savings_to_Income_Ratio,Travel_Expenditure,Missed_Payment_Rent,Missed_Payment_Utilities,Employment_Stability,Debt_to_Income_Ratio,Tax_Compliance,Dependents,Aspirational_Spending_Ratio,Emergency_Fund_Ratio,Pre_Cursor_Credit_Score
9df7bc0e-670a-4de5-a9de-cfece31c88cb,40,64932.23,507.0,202.14,15.59,10449.13,21648.91,0.101,10695.56,3,5,3,0.234,1,3,0.498,0.346,595.73
b4fe6083-3cc2-4b35-a39b-78e09f954865,38,56511.56,1042.72,240.25,243.6,1258.79,1541.1,0.542,12651.88,12,12,7,0.116,0,0,0.251,1.839,503.6
a1ca9148-81dd-4d82-a0b5-a6d008f95c66,38,95516.51,1213.68,332.93,24552.81,6605.19,18910.15,0.09,7827.46,0,0,12,0.929,1,3,0.28,0.342,635.94
ca81b2f2-32f3-46ec-bf6b-67cc843ce083,38,32955.51,858.15,209.42,24.21,8492.55,16356.45,0.445,482.65,5,4,16,0.946,1,3,0.5,0.688,604.77
5b908c53-31d4-49b9-8a39-66841d309a88,28,60362.03,1017.2,189.83,29344.0,6465.16,19233.05,0.067,1013.55,8,7,3,0.594,1,0,0.335,0.193,511.19
4a14fefe-e159-4fdf-b349-3af6280897a7,37,39415.98,636.71,195.92,129.81,6733.93,6587.28,0.264,3177.62,5,7,9,1.201,1,2,0.248,0.622,528.63
7469bae1-f86f-4448-afda-f678275efe09,38,32614.26,1230.83,252.97,143.72,5238.91,4077.17,0.419,3988.73,6,4,1,0.506,1,4,0.247,0.593,583.08
9c6c3936-170c-4621-96ab-7311daba55b4,28,49782.66,1622.28,406.65,211.94,2246.74,5214.28,0.156,8027.53,9,9,9,0.874,1,4,0.266,0.292,492.26
657c8213-4569-49bc-b834-20a708d3d12c,54,52747.05,761.14,173.21,136.58,15110.47,10592.7,0.172,11989.32,3,3,14,1.113,1,4,0.428,0.345,587.44
d430b26a-7243-4f22-9e8f-b1ed661daed2,40,108363.47,950.93,282.39,186.64,4551.24,10471.47,0.836,20000.0,12,11,19,0.452,1,5,0.281,4.681,588.91
272ffb7b-6a03-44b9-8ae9-6e488a405e49,23,46317.08,1401.02,297.35,15201.37,5654.41,3130.71,0.061,9638.78,1,0,5,1.129,1,2,0.276,0.109,591.24
9973ffc4-b96c-47ce-a467-0227aa20f2ca,42,27396.43,1684.84,440.75,15356.84,409.22,4987.02,0.705,3807.08,12,11,17,0.373,1,2,0.321,0.745,556.39
04c95e58-bc2f-40dd-a5be-e73ae8e745a1,25,55460.21,602.72,108.69,96.66,1785.92,16832.17,0.824,4400.55,2,4,5,1.047,1,2,0.383,4.427,643.47
89c2b6d2-5ca7-4082-9275-3a98f97f5479,43,10000.0,1132.49,257.57,268.19,4572.35,732.0,0.174,1283.41,10,10,13,0.562,1,2,0.202,0.1,509.1
5359138a-8433-4eff-99d1-ec4dbb859f6a,47,48160.86,1313.25,146.55,377.56,9711.99,1067.81,0.25,3950.1,0,1,2,1.286,1,2,0.104,0.442,589.62
bfb202c7-2ef1-44e2-8763-7e53222e1612,27,50320.51,1159.18,394.4,1779.22,2652.9,871.37,0.659,9426.98,1,0,0,0.745,1,3,0.205,1.557,661.19
1ee65f82-e5eb-46b3-9000-ef7f55dcd83a,45,65892.01,300.0,102.53,16214.75,572.73,8809.24,0.35,16173.99,6,7,2,0.267,1,0,0.379,4.268,592.72
0b64d920-fe6f-47ee-9178-92be3ee4a911,39,69472.44,1400.44,311.74,268.76,2086.41,6604.48,0.503,10799.95,8,6,12,0.125,1,2,0.251,1.544,619.6
61978d23-8c01-4905-949c-7a3e0b32b7c4,43,39928.61,1807.73,395.7,74.75,3428.96,10765.86,0.844,549.09,8,10,7,1.146,1,3,0.283,1.128,529.42
45190ce4-d32e-4f97-8f1d-f731e779d339,54,46987.72,1246.66,286.88,167.79,2925.1,10706.63,0.191,13246.99,8,6,16,0.429,1,5,0.5,0.421,577.79
af17f810-be67-4ace-896f-a44953d3ce15,33,34677.58,787.56,232.73,45.67,2068.59,5631.06,0.639,3061.52,10,12,6,1.279,1,2,0.251,1.548,470.84
ed200f11-7569-4cdc-921b-19577a015d64,27,27438.75,994.75,154.08,80.92,6388.26,11435.69,0.945,7527.91,0,0,2,1.018,1,3,0.5,1.285,678.04
d633fc5c-2af1-4152-8b23-32ffbdb3f78f,26,56197.9,1907.97,469.91,447.25,3296.27,14188.48,0.105,13707.82,6,4,8,0.11,1,2,0.496,0.185,601.41
68a53087-7111-4dd9-898d-734861ba8e14,27,24528.29,1563.99,479.53,208.1,3366.1,1122.54,0.107,3039.98,6,5,1,0.62,1,0,0.17,0.1,538.77
9931a390-1ea1-41da-a086-a3f198da02a7,34,41707.46,1456.01,307.31,393.69,10112.19,6167.79,0.577,709.49,8,7,9,0.193,1,1,0.165,0.77,600.51
10e240b6-303d-4f93-b315-133045d88e79,38,30096.52,1342.57,339.66,98.27,5222.98,14647.06,0.962,8556.78,8,10,11,0.298,1,2,0.5,1.139,608.52
de1d98ce-1d64-424e-b289-d82cc54f1e7a,38,60993.66,935.55,344.05,496.48,10846.46,29794.71,0.259,12059.43,0,0,17,0.738,1,3,0.5,0.603,678.2
58aec120-3155-4d61-af5f-06756b452dc7,43,86028.6,1119.77,311.55,69.48,3956.83,10954.52,0.364,6443.21,9,11,17,0.493,1,2,0.202,1.482,548.12
a4b55af9-ae7d-4a80-b242-5bb184d0afb7,35,23968.24,1168.83,298.5,83.91,4314.44,2004.18,0.144,3836.38,4,5,3,0.167,1,1,0.244,0.157,594.82
4ccff735-5ce2-4c5b-b17b-e6ac6b120cd4,50,12939.63,1419.83,380.29,398.59,6096.67,3207.01,0.433,2466.44,1,2,1,0.689,0,4,0.438,0.202,598.15
8535f559-ba63-486b-9385-56fe70d5faf0,32,47502.26,1803.57,430.85,315.61,5376.78,11435.34,0.092,3230.05,11,12,6,0.793,1,2,0.309,0.136,443.34
e1b2867d-ed45-4059-8044-e74fd22eac80,62,50313.96,1647.34,476.82,276.85,11145.64,10317.83,0.469,1411.92,5,4,18,0.93,0,5,0.233,0.644,585.61
01fb2d06-d6a2-481e-9e7d-9233465a3374,41,54373.19,632.25,138.1,154.02,3130.19,14391.42,0.578,4362.89,1,2,10,0.34,1,3,0.345,2.54,699.22
60593f8e-ed45-40b7-bc90-9f67cf7d73a7,26,41073.59,1289.6,224.44,75.18,6348.67,4768.55,0.976,586.56,5,3,3,0.999,1,4,0.13,1.635,622.41
d9a9b980-0a21-4134-a4c4-6eb0e421184b,24,45987.21,1494.71,354.11,426.12,3666.65,2642.64,0.555,965.55,6,7,6,0.668,1,2,0.078,0.987,575.02
7b35ff97-c978-4a7f-ac4b-dbba9f389882,40,57350.21,1447.54,313.55,448.73,86.69,16358.04,0.831,2694.06,5,4,16,0.352,1,3,0.332,2.246,686.02
7991ee30-bb81-4b8d-89e2-96a74e6d100a,33,70808.62,948.31,223.02,174.45,6004.38,33017.99,0.267,3364.96,11,9,14,0.285,1,3,0.5,0.942,543.2
49223b72-993f-409b-b122-d93ee9ba6935,42,10899.02,2365.64,500.0,279.71,10313.38,750.67,0.133,810.73,10,10,9,0.562,0,3,0.143,0.1,467.22
7b7c80c5-154b-4263-8d5d-c46bd7a47f5e,40,42621.21,689.17,232.16,399.46,3082.67,15020.03,0.623,11986.31,12,12,15,0.652,1,1,0.5,1.878,523.15
0f2b6534-792a-4ea7-910b-41e7e183146c,34,54276.18,766.72,226.44,5846.23,396.19,11883.68,0.545,9375.99,0,2,15,0.549,1,2,0.392,2.402,703.14
18be7d90-de5a-4916-ba12-1b6c617186bd,27,31640.48,1293.44,336.52,16925.88,6705.79,4650.78,0.541,4010.48,3,1,3,0.473,1,0,0.274,0.652,649.37
9557268b-6a05-4da3-83a6-18140c35746c,20,84623.39,2046.72,500.0,5694.54,6007.86,36096.5,0.117,14313.19,2,0,2,0.81,1,0,0.5,0.271,602.41
727f13ba-e197-4626-87dd-98343836fc55,31,37291.8,865.52,163.44,2263.56,730.3,8511.7,0.519,63.9,4,6,8,1.029,1,1,0.23,1.48,579.51
dcaf151b-4c44-4685-b584-cb4b1ace6ce7,44,49174.15,1093.67,164.36,20387.7,12699.58,14341.94,0.193,13199.53,6,8,18,0.351,1,4,0.5,0.341,588.38
e70b9d8e-b2f0-444c-b8ce-5b3f586c5127,37,61120.44,1630.92,413.39,95.23,4090.2,13539.9,0.451,9760.56,11,9,12,0.061,1,2,0.381,0.963,568.39
04746264-2d03-4fab-9406-e79073b8e21b,23,38174.3,1192.86,337.95,18295.62,6662.5,1550.82,0.08,5172.43,2,4,3,0.426,1,0,0.176,0.122,595.61
9b3ecd06-a4f3-42d6-be48-a3134fe79175,37,13068.54,1066.16,261.12,221.92,7386.79,3887.27,0.864,3691.61,0,0,10,0.38,1,2,0.5,0.484,732.82
739a13c0-05db-4de3-abe6-a247ae118969,39,41426.91,1426.25,329.82,10498.35,10682.93,8675.64,0.063,9077.56,10,11,11,0.32,1,4,0.429,0.1,503.06
dc4a5ab2-d13c-4ad0-a3af-7b3fec3149ea,26,70588.81,1309.01,350.48,455.64,6286.66,3062.02,0.942,7145.44,10,11,0,0.769,1,0,0.145,2.538,527.87
4e2537f2-3e9b-48f8-ae94-4ad363c6e0ec,37,43262.1,1612.18,398.88,174.19,318.74,12888.03,0.87,12150.04,8,8,14,0.125,0,3,0.5,1.539,611.81
561c734b-7cb6-4623-84b4-a11638b8f5f1,36,33071.31,1716.59,500.0,448.71,724.9,163.22,0.765,8453.0,5,6,2,0.623,0,3,0.261,0.926,572.65
ca3bb37e-e835-4af6-b21a-35690687f889,24,68513.44,1322.8,392.34,318.34,3882.42,7143.22,0.507,19619.52,5,6,0,0.72,1,3,0.391,1.42,569.41
c101dc30-94ec-4359-9e0a-9aabdb923bde,39,43384.5,1316.69,377.15,1529.95,1555.43,16943.16,0.101,1252.39,3,4,9,0.737,1,1,0.419,0.2,584.87
129feeea-a247-498e-bff9-4c810a51c654,41,39796.78,1285.64,359.3,12612.68,5816.12,754.69,0.66,11405.18,10,9,11,0.3,1,1,0.306,1.028,574.83
f6214648-ee30-4588-9be5-2072ad7d1c06,46,52989.12,1395.65,284.4,186.2,13511.69,17133.56,0.953,8630.07,0,0,8,0.493,1,2,0.486,1.5,732.48
ef9d3262-37c0-4717-ae0b-8c350cf87f4e,46,65415.0,1222.07,338.67,127.15,4171.95,31062.54,0.185,13191.88,11,12,4,1.043,1,4,0.5,0.528,430.48
1f44170f-ef28-4b0d-8a32-b69c2f7d97f2,21,97634.27,1199.76,318.76,473.89,3159.13,8357.13,0.368,6216.54,8,6,2,1.084,1,1,0.149,1.68,515.78
3a8c317f-7210-449b-b27b-e5502650940f,26,66544.72,1678.65,449.98,412.05,3074.08,13878.3,0.424,2802.89,9,9,5,0.354,1,0,0.251,0.986,542.94
45ce869c-a6c1-4500-90dc-72b680bf8b49,40,73196.8,1806.45,476.24,196.11,7751.72,21062.29,0.464,1743.27,6,6,1,0.341,0,1,0.312,0.966,556.65
beb702ba-9cbb-4d57-87b7-c1e757efd474,40,39880.68,596.98,171.88,6575.0,2385.78,8981.44,0.917,5052.64,11,10,12,0.857,1,2,0.352,3.149,556.12
58166652-0ea5-4bf9-ba29-638c3c84941b,40,29482.64,1204.01,436.05,15183.89,3199.25,9145.19,0.562,1957.79,9,8,10,0.22,1,2,0.377,0.724,583.87
b20d8d63-8198-4415-9acf-db6a9046ff2c,65,51246.63,924.52,227.32,331.22,17175.36,10354.32,0.165,1254.87,6,7,8,0.27,1,3,0.227,0.273,571.78
1249f3f9-b1c6-4a04-8c55-15e202f73372,41,52143.4,1075.61,315.72,173.64,10235.32,3871.76,0.94,14940.12,10,9,7,0.296,1,3,0.361,1.82,591.56
ca4be81d-217c-4879-b8bd-25179a7f6e19,46,28429.75,1361.01,316.7,9640.05,11170.07,1265.75,0.247,6255.04,6,8,14,0.506,1,3,0.265,0.224,570.53
5e31b874-b57c-4480-9ddf-8a2750e0f1ab,45,46494.11,1467.78,406.48,403.82,10674.27,17306.11,0.898,7223.16,6,8,15,0.967,1,1,0.5,1.259,600.99
529a0abf-0412-45f1-89a0-de30f96188a2,42,57986.35,1155.15,335.75,15178.78,5937.35,6918.47,0.972,12931.2,7,8,9,0.938,1,2,0.342,2.365,590.65
b8fe5fbf-7cf6-4582-9706-cb52da3dfeda,32,57207.87,434.66,126.89,348.04,7176.77,24240.41,0.884,10494.07,10,9,1,1.187,0,3,0.5,3.634,491.66
28da3a9b-b894-434c-bb41-af9ae098ff0e,43,60085.76,813.98,286.96,208.52,5123.02,22322.68,0.693,3209.17,7,8,14,0.212,1,3,0.425,2.271,630.78
db7210e0-769d-4513-8b0e-ed59cd5a25f0,27,55819.29,1558.6,345.44,4855.39,836.66,1380.22,0.756,10607.39,2,0,1,0.402,0,0,0.215,1.782,661.24
9717127a-cf38-4d47-855f-43d0ac05457f,33,39859.83,300.0,50.64,442.93,3994.27,4010.12,0.715,8143.51,7,6,12,0.749,0,3,0.305,3.475,585.34
f0c90da2-a7c1-4128-b767-edcd9c1829b7,30,39721.99,1674.97,429.36,440.46,1464.58,5799.26,0.487,2829.84,3,2,4,1.247,1,3,0.217,0.724,586.82
a390504e-371e-4d81-a2c0-d81ec7a1ee06,36,26020.97,1408.49,396.16,136.0,4329.43,7734.5,0.311,2499.14,6,5,18,0.709,1,2,0.393,0.311,597.4
649cc510-107c-4767-b969-5c63602683c9,58,85695.5,1726.47,440.59,12126.38,5307.9,34699.26,0.367,9854.14,4,3,0,0.488,1,5,0.5,1.004,603.6
a90e404b-ddc7-4a64-a624-7439a48cf517,18,50269.01,1120.57,344.43,4858.58,3318.43,1516.45,0.588,9086.83,11,12,0,0.302,1,2,0.211,1.414,508.55
476acbbf-3b01-41f2-8d76-a3792aa0f69a,42,45502.94,375.44,60.78,16694.99,4672.21,5678.97,0.645,1731.04,3,4,2,0.712,1,4,0.163,2.963,627.41
36a018e2-4312-4d8e-af79-0f4f9bf6c881,19,31424.16,1372.15,286.01,247.25,4124.99,5911.04,0.33,7008.95,12,12,0,0.148,1,0,0.411,0.432,484.43
bf1ecc44-8be0-457a-9e72-d4c6540731bc,30,108713.16,1709.86,442.87,5.94,4727.51,9967.75,0.67,11285.22,3,4,9,0.146,0,0,0.195,2.383,656.95
851d21aa-a46d-4d95-8364-677ffe3debc7,46,28533.44,1569.89,388.61,270.8,13014.35,7779.53,0.795,5921.6,5,3,14,0.555,1,1,0.48,0.621,662.68
96baa153-886e-4cd1-b2bf-2261be9d2587,36,41423.04,934.92,260.87,376.49,1008.28,9900.16,0.761,11592.91,1,0,15,0.906,1,0,0.5,2.053,702.52
3be4c445-1741-42cd-aced-92688dc48184,24,58316.74,1234.7,307.3,138.43,5078.47,9228.5,0.089,15218.48,12,12,2,0.855,1,2,0.419,0.22,420.27
e1e4dc8f-30ab-4eed-87fb-764f753481d6,28,62004.26,986.87,229.72,338.07,5792.96,16024.59,0.395,13719.95,4,6,3,0.169,1,1,0.48,1.201,613.12
dc73966b-6be1-4e59-9147-00c635f22a72,42,69158.64,872.29,214.33,4670.04,12285.02,12304.07,0.301,4011.07,7,7,19,0.364,1,2,0.236,0.822,601.79
b1c181fe-b475-4b82-8959-d6dd45700c75,28,86152.17,1582.16,396.98,33.49,3201.06,14783.46,0.561,18920.94,1,0,2,0.504,1,4,0.391,1.793,676.47
849d7a19-a92f-41b4-8b89-3b508e12b74d,37,60123.15,720.99,165.0,13708.12,3477.29,7978.21,0.108,11467.7,4,4,4,0.429,1,0,0.323,0.46,586.28
aade6f80-01de-43c3-8b3d-f614012a00d3,35,28879.38,842.47,200.46,10004.74,1856.54,7803.76,0.774,6693.2,6,4,2,1.277,1,3,0.5,1.555,567.41
f6cccc35-049b-447a-b368-e15b1279b2bd,28,44861.1,758.39,169.42,16277.43,2285.56,9961.75,0.151,11692.78,4,6,7,1.144,1,1,0.483,0.505,533.13
dd124036-cfa5-4891-881d-b3134f3b2b6c,56,56156.65,603.9,193.81,2825.03,8647.96,5512.47,0.311,5247.42,9,7,5,0.735,1,1,0.192,0.959,523.32
9299091e-41d6-4f55-adf2-3933964ccb30,41,91364.52,1258.57,324.34,383.23,10568.07,592.33,0.794,17659.96,8,10,14,0.375,1,3,0.2,2.454,604.85
086fbf80-ebb2-465c-91c9-ae2c718e9810,18,22043.89,1664.6,500.0,11.6,1574.51,1663.54,0.053,1819.53,8,10,0,0.895,1,0,0.158,0.1,456.52
eb2f111c-6490-4959-b7ca-810c5417116d,37,74051.53,1126.05,289.55,9298.78,1795.83,1585.98,0.677,7692.88,7,7,5,0.542,1,0,0.125,2.669,592.23
80e4fadd-6949-4fa7-b3ff-71178fe5a65b,28,53598.29,597.7,121.88,242.83,2344.49,11566.48,0.928,8371.7,8,9,6,0.561,0,0,0.372,4.53,573.05
48902be1-2fc9-4495-8a4f-cf86d8e48c1a,44,66756.61,1535.98,500.0,383.14,1366.4,7513.35,0.637,8694.98,1,2,6,0.206,1,2,0.243,1.648,697.39
6e868a34-bfbe-44e8-9094-e913a4e7795e,27,47960.11,1874.28,489.25,219.98,7698.7,10082.54,0.727,8641.89,2,3,7,1.133,0,1,0.39,0.967,596.55
e6b9406c-f562-4b6c-828b-3201fc16e03d,34,33151.35,941.5,284.88,197.19,9128.99,5460.85,0.803,7546.19,3,2,15,0.142,1,2,0.392,1.116,721.27
9440e8c5-c9b6-4c63-8663-5656d4913da4,40,65017.46,1008.58,281.75,25611.93,3796.82,17490.18,0.261,11801.06,4,4,20,0.804,1,0,0.451,0.88,619.43
2b53fbcf-add4-41c1-9668-18b0313ad031,44,63088.62,1406.26,382.72,0.1,3343.84,22833.88,0.602,18355.01,9,7,12,0.403,1,2,0.5,1.531,592.55
bbd977f9-71dc-4813-a254-d53cb578f07b,23,69441.14,1848.75,488.97,4167.93,6407.43,16642.05,0.274,15376.77,11,12,4,0.416,1,2,0.461,0.552,481.06
c865d38e-1974-4ff8-86c6-28daf423465f,32,49733.91,992.07,192.91,76.18,17.45,1540.96,0.287,14696.55,1,1,5,0.569,1,2,0.326,1.003,645.28
2b361601-f6f3-4958-a172-ddd1690e0936,30,38003.56,667.02,185.13,401.44,5543.79,332.73,0.233,8476.02,12,11,3,0.567,1,0,0.232,0.562,464.6
ab0b6d8a-75a4-4ce7-b6d8-7b29bf49097e,28,18824.26,1452.57,296.9,478.05,7891.72,2006.96,0.606,2868.36,10,10,1,0.591,1,4,0.259,0.395,511.37
f4e342ba-c0bf-4557-a7a4-43720eaaa8e4,53,66387.47,1519.63,371.19,242.82,8293.4,14106.26,0.959,8185.69,9,7,13,0.145,1,1,0.336,2.055,645.37
22a27f86-b9fc-42bd-b3f1-b37edec61203,39,58477.79,1202.45,264.33,24880.08,35.6,1312.97,0.882,12905.94,3,4,17,1.32,1,0,0.243,2.924,646.2
4af5301f-22de-4371-9983-1c8e0278c037,22,30684.35,976.75,262.06,6074.77,1481.59,5028.15,0.323,6325.19,3,1,1,0.624,1,1,0.37,0.606,615.25
5ee59b54-acdc-4ff0-bf0b-e4c06256ff7b,44,39228.53,1597.75,416.14,10753.17,12488.44,17398.36,0.404,7870.4,4,3,17,0.298,1,1,0.5,0.432,663.32
2eaab2a0-8999-4d41-aaac-a6b67714b0ef,56,40664.82,1411.21,376.86,304.58,293.31,1830.3,0.809,8805.36,5,3,14,0.4,1,5,0.262,1.513,679.4
36aff56b-615c-4422-89d8-fbb8859ad728,45,20340.31,892.63,237.52,363.26,5466.18,9646.56,0.791,5322.08,0,0,4,0.107,1,1,0.5,0.846,731.05
ce1a79c1-09bd-4406-beba-27169dfb4e5c,20,33646.35,1219.64,274.57,34.19,4859.97,14411.94,0.158,2298.99,12,10,1,0.21,1,2,0.497,0.233,483.67
afdd39c0-b85f-41e6-9706-4b84ce1cfc81,30,27323.39,659.32,151.78,332.01,7736.22,11363.54,0.332,4630.45,5,4,6,0.613,1,4,0.5,0.519,589.91
8670a828-35a8-4063-a605-fde66cb09b5f,48,41750.42,1474.36,414.61,156.53,7053.9,18029.05,0.623,7556.42,12,12,10,0.717,1,4,0.5,0.875,499.42
2790a662-d161-4eff-852a-3e326b7c2cbe,28,35226.05,1095.11,327.17,209.31,2002.94,1409.93,0.472,3094.86,8,8,3,0.522,1,1,0.128,0.872,545.27
2a6044fa-2ef5-4983-9fc0-91f97a70ce52,39,17459.9,1025.72,199.09,8916.92,7196.46,1319.69,0.72,5174.85,2,2,9,0.952,1,2,0.372,0.574,647.27
6802e797-088b-4de9-9b69-a3f0f6d511ed,43,90451.8,1186.85,220.17,371.62,3489.99,6077.11,0.529,20000.0,1,1,4,0.187,0,2,0.288,2.349,668.66
077513da-163b-43da-afa1-c99620ccc6d8,26,75050.81,1216.12,267.69,450.22,2042.11,4174.39,0.156,7233.38,11,9,1,0.387,1,2,0.152,0.59,489.34
63d6acd1-eae1-40de-a13f-76f2eb847011,34,34419.61,1557.97,441.75,434.56,8448.74,5639.85,0.208,3701.15,7,9,11,0.186,1,1,0.271,0.221,565.0
e89aa16b-8f8d-4d36-8a81-134c6c7e4311,18,55448.43,1436.44,419.85,72.83,854.4,23017.11,0.495,11947.89,1,0,0,0.934,1,0,0.5,1.187,632.63
f68b8d0c-2962-4941-b861-0b914bb2c6cd,25,58349.3,1137.44,238.12,172.73,42.47,7350.91,0.266,201.19,7,6,0,0.302,1,2,0.129,0.938,559.57
5388739d-43cd-4d54-86ae-285c71794455,32,73821.72,1505.47,391.73,830.43,3315.94,9014.43,0.098,10276.88,9,11,8,0.83,1,4,0.261,0.277,471.63
c1b54a90-c1b6-4dca-8b4d-a5d00dd2c751,23,33627.9,1360.29,431.79,65.66,3474.58,11364.36,0.457,3461.43,3,2,5,0.168,1,2,0.441,0.615,660.68
4a86a253-0494-476b-b293-0224938b90c4,51,71842.14,1029.36,278.11,23467.91,11064.34,3481.65,0.748,18406.02,8,7,4,0.435,1,5,0.305,2.009,591.04
4d55c0c6-640c-40db-8786-07239083d3c1,21,39041.89,1150.11,358.6,106.34,5047.21,7033.01,0.424,9268.09,3,3,0,0.917,1,1,0.418,0.715,585.24
dd2c9bc3-acb4-435a-8810-42ab11860a9b,31,23282.75,1140.71,335.11,78.13,6328.95,3439.17,0.527,2319.64,0,0,1,0.204,1,2,0.247,0.51,692.51
335c8c56-b20c-4458-9fa8-585f76f8727d,36,64482.73,1402.1,305.02,313.34,6939.79,27318.14,0.971,16729.34,7,6,15,1.313,1,3,0.5,2.283,596.87
841a87d4-f302-4a7c-8b3c-89478df88074,49,75815.17,1053.19,253.8,26786.29,10037.44,19503.5,0.166,20000.0,0,1,7,0.611,1,5,0.5,0.489,643.11
bdaf8648-4ae5-42cd-b88e-54a5dd710ed9,21,101758.18,1043.84,262.7,269.27,1754.48,32891.99,0.284,16865.16,4,3,3,0.883,1,1,0.489,1.658,581.45
86fbee17-905e-4bd4-bedf-bcc2587ae3a0,47,26005.49,1987.5,500.0,16648.22,5529.53,1677.8,0.657,1242.31,6,8,3,0.157,1,1,0.112,0.483,599.52
467a4a1e-ebbf-4c2e-b2ba-518370d9c43d,35,63978.39,1575.89,439.79,454.78,6638.55,29715.35,0.071,14785.31,2,1,3,0.809,1,5,0.5,0.147,592.73
293505ed-ad5f-4f6c-b818-86535bcc4d27,25,41803.98,895.76,244.37,48.76,504.39,6739.89,0.441,4004.96,5,7,0,0.129,1,4,0.257,1.3,595.91
d8b68243-84cb-4d11-9bbd-0f7dd56cb735,40,65667.17,1428.38,210.28,47.92,3634.77,23208.05,0.794,10387.52,12,11,19,0.597,1,3,0.5,2.238,562.04
f6232d7a-b770-4e16-8dfc-846e4f2044ae,37,20590.21,1247.34,246.19,211.79,4626.92,9827.98,0.498,281.6,10,12,9,0.277,1,1,0.491,0.455,530.34
787fc0a2-8d54-4cd3-a384-a4655ce7308a,29,24744.6,1356.62,229.79,495.83,4759.93,6293.16,0.882,3712.36,0,0,0,0.681,1,1,0.404,0.917,688.49
1849f356-b3a1-47ed-b580-c7bbab618ca5,36,34482.5,1254.94,322.5,187.88,5388.72,8750.54,0.663,3933.74,5,4,17,1.045,1,3,0.368,0.94,620.09
19c9b0f6-ed6b-4333-8aa6-57a5a0d75f15,31,51579.28,1675.86,430.99,303.81,6849.87,3023.82,0.778,10616.03,4,5,10,0.15,1,1,0.264,1.249,673.55
bd43885d-890f-4036-aedd-609989129ea9,36,37178.37,1338.25,348.72,14721.27,5244.11,7254.9,0.814,454.88,1,2,14,0.944,1,2,0.207,1.187,680.72
57549039-8db6-4bc5-84c5-449794e3956b,42,63181.09,1175.16,245.84,310.44,11684.14,26929.83,0.705,11845.42,3,2,9,0.226,1,2,0.5,1.55,693.3
1e82dcb6-3f11-4bf3-8003-a740e1e90b86,51,70537.89,1616.88,437.93,85.59,5968.07,4765.06,0.859,16335.65,11,12,15,0.623,1,4,0.299,1.978,553.19
1ebed4fa-d7a4-436f-8012-d3b4c143d4df,23,61991.55,1293.31,359.14,217.6,3718.02,28438.75,0.428,237.64,11,9,3,0.474,1,2,0.463,1.127,514.25
319149c4-a265-4c9f-a188-a4297ee6cd24,56,82375.75,1248.59,249.39,25553.93,55.32,27485.06,0.59,18533.64,10,8,17,0.335,1,5,0.5,2.695,600.34
f28eb422-e134-451d-84c0-bd95bd81e41a,18,58316.53,1325.61,258.1,26718.92,1719.57,12274.46,0.45,2277.91,11,11,0,0.216,0,0,0.25,1.266,482.78
38310212-6010-4431-b002-d72345a79f5e,33,25662.07,1162.56,290.63,27150.35,8799.05,7012.14,0.23,5374.07,10,10,15,0.586,1,1,0.483,0.225,518.26
97a6c796-d58c-441c-bd9d-bffdd6f42562,41,77267.53,1203.69,390.51,228.03,4208.19,5814.25,0.836,10553.42,10,8,20,0.373,0,2,0.212,2.768,599.18
53645c12-f1d2-47a9-8178-2dc16ced4261,38,37896.88,965.32,326.32,17707.23,2960.33,4120.97,0.347,6275.62,6,6,10,0.4,1,1,0.274,0.712,593.79
9caeb494-b0f9-408f-b9db-2ceaa27c586f,29,68208.37,899.53,253.05,170.25,4850.02,9767.73,0.559,6902.97,5,4,7,0.828,1,2,0.244,2.041,604.98
be142019-4f4f-4d92-a78d-4067eab25b73,33,81474.68,800.57,163.64,130.67,799.41,15677.61,0.287,5999.79,10,9,0,0.904,1,1,0.266,1.89,477.03
e05d8b30-9892-48d0-bf16-53afd062951f,30,59133.76,643.21,205.14,257.43,4907.12,27069.13,0.711,1260.39,9,9,5,0.08,1,0,0.479,2.787,595.36
5bcb825f-1e08-40bd-b459-9ac37b1ad24f,29,20076.82,848.11,189.41,22389.96,2709.63,3689.81,0.976,5208.07,5,3,1,0.508,1,2,0.443,1.293,648.79
d1e13dc5-19fa-49aa-9814-524d304dc2d1,43,31635.76,1130.29,244.2,26566.31,5068.75,8285.96,0.812,5793.42,8,10,20,0.864,1,0,0.445,1.191,582.27
bd915e15-e21d-4b65-9dc2-b8938681e553,39,76454.89,1241.25,203.11,173.01,9496.38,6193.85,0.638,20000.0,1,0,16,0.447,1,2,0.343,1.818,725.38
3721a72a-6e56-4391-b430-3700f4ad30bb,28,46617.55,1091.48,277.99,465.25,5703.07,17154.63,0.589,11893.8,0,1,3,0.143,1,3,0.5,1.24,703.31
5d983b79-589f-4cf3-8fbf-12a769375623,44,51591.47,300.0,50.0,370.57,6039.59,14452.86,0.515,13459.7,1,3,18,1.219,1,5,0.5,2.595,647.87
b42a1944-c160-4d4c-824b-54851df297fe,38,65176.49,1829.83,462.28,474.39,6752.5,14335.81,0.245,11689.72,2,3,9,0.468,1,3,0.399,0.466,632.75
